Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-22 21:50:52.039188,10,MOVEMENT,Neutral,-0.36326826,461.6850350635351,5
2025-05-22 21:50:52.107496,10,MOVEMENT,Neutral,-0.3492721,255.5661316704286,5
2025-05-22 21:50:52.174161,10,MOVEMENT,Neutral,-0.34738177,171.2096520496977,5
2025-05-22 21:50:52.241244,10,MOVEMENT,Neutral,-0.32737637,134.59434189614728,5
2025-05-22 21:50:52.306976,10,MOVEMENT,Neutral,-0.32144967,70.58502430134327,5
2025-05-22 21:50:52.373690,10,MOVEMENT,Neutral,-0.32576105,25.06189732417611,5
2025-05-22 21:50:52.440669,10,MOVEMENT,Neutral,-0.33361766,27.159294578206666,5
2025-05-22 21:50:52.507496,10,MOVEMENT,Neutral,-0.34328908,78.9086962085225,5
2025-05-22 21:50:52.573072,10,MOVEMENT,Neutral,-0.34517223,113.77828069218403,5
2025-05-22 21:50:52.641373,10,MOVEMENT,Neutral,-0.35306162,149.37402873416283,5
2025-05-22 21:50:52.706802,10,MOVEMENT,Neutral,-0.3594902,177.99239835671895,5
2025-05-22 21:50:52.774715,10,MOVEMENT,Neutral,-0.36454022,215.7658205239221,5
2025-05-22 21:50:52.840904,10,MOVEMENT,Neutral,-0.35931435,238.18320904998535,5
2025-05-22 21:50:52.908126,10,MOVEMENT,Neutral,-0.3891764,277.5250773440155,5
2025-05-22 21:50:52.974159,10,MOVEMENT,Neutral,-0.3414309,290.16924704970984,5
2025-05-22 21:50:53.040617,10,MOVEMENT,Neutral,-0.39782012,307.32209510519476,5
2025-05-22 21:50:53.107541,10,MOVEMENT,Neutral,-0.40261042,327.6187309989951,5
2025-05-22 21:50:53.174333,10,MOVEMENT,Neutral,-0.40133852,342.9945070772632,5
2025-05-22 21:50:53.240698,10,MOVEMENT,Neutral,-0.38890132,358.05117421224435,5
2025-05-22 21:50:53.308180,10,MOVEMENT,Neutral,-0.38091028,364.686742520284,5
2025-05-22 21:50:53.374293,10,MOVEMENT,Neutral,-0.308384,377.2142671922687,5
2025-05-22 21:50:53.441496,10,MOVEMENT,Neutral,-0.311876,400.26811172054437,5
2025-05-22 21:50:53.508067,10,MOVEMENT,Neutral,-0.3827989,400.18439325922293,5
2025-05-22 21:50:53.572728,10,MOVEMENT,Neutral,-0.36061278,409.9624162961922,5
2025-05-22 21:50:53.641937,10,MOVEMENT,Neutral,-0.3858835,416.78313211454565,5
2025-05-22 21:50:53.706511,10,MOVEMENT,Neutral,-0.37180033,427.1152177779428,5
2025-05-22 21:50:53.774773,10,MOVEMENT,Neutral,-0.3677932,450.7542597796526,5
2025-05-22 21:50:53.848111,10,DROP,Neutral,-0.3388246,0,6
