Timestamp,Letter,Emotion,Movement Speed,Avg Error Distance
2025-05-16 17:51:54,L,Neutral,33.93,32.00
2025-05-16 17:51:54,L,Neutral,41.56,31.98
2025-05-16 17:51:54,L,Neutral,57.14,31.96
2025-05-16 17:51:54,L,Neutral,54.25,31.94
2025-05-16 17:51:55,L,Neutral,47.54,31.92
2025-05-16 17:51:55,L,Neutral,65.98,31.90
2025-05-16 17:51:55,L,Neutral,21.07,31.87
2025-05-16 17:51:55,L,Neutral,21.76,31.85
2025-05-16 17:51:55,L,Neutral,33.52,31.82
2025-05-16 17:51:55,L,Neutral,34.13,31.80
2025-05-16 17:51:55,L,Neutral,15.25,31.78
2025-05-16 17:51:55,L,Neutral,0.00,31.75
2025-05-16 17:51:55,L,Neutral,33.50,31.73
2025-05-16 17:51:55,L,Neutral,29.88,31.71
2025-05-16 17:51:55,L,Neutral,30.81,31.69
2025-05-16 17:51:55,L,Neutral,21.27,31.67
2025-05-16 17:51:55,L,Neutral,29.82,31.65
2025-05-16 17:51:55,L,Neutral,31.10,31.63
2025-05-16 17:51:55,L,Neutral,15.07,31.61
2025-05-16 17:51:56,L,Neutral,15.35,31.59
2025-05-16 17:51:56,L,Neutral,30.47,31.57
2025-05-16 17:51:56,L,Neutral,15.10,31.55
2025-05-16 17:51:56,L,Neutral,0.00,31.53
2025-05-16 17:51:56,L,Neutral,15.42,31.51
2025-05-16 17:51:56,L,Neutral,21.23,31.50
2025-05-16 17:51:56,L,Neutral,15.34,31.48
2025-05-16 17:51:56,L,Neutral,15.63,31.46
2025-05-16 17:51:56,L,Neutral,14.72,31.44
2025-05-16 17:51:56,L,Neutral,15.13,31.43
2025-05-16 17:51:56,L,Neutral,15.59,31.41
2025-05-16 17:51:56,L,Neutral,21.25,31.39
2025-05-16 17:51:56,L,Neutral,0.00,31.38
2025-05-16 17:51:56,L,Neutral,0.00,31.36
2025-05-16 17:51:56,L,Neutral,14.97,31.35
2025-05-16 17:51:57,L,Neutral,15.04,31.33
2025-05-16 17:51:57,L,Neutral,0.00,31.32
2025-05-16 17:51:57,L,Neutral,21.00,31.30
2025-05-16 17:51:57,L,Neutral,0.00,31.29
2025-05-16 17:51:57,L,Neutral,0.00,31.27
